situation,mode,overall,alpha,lam,test_loss
Same task,Weighted cosine,True,1.000000,3.000000,0.415971
Similar task,Weighted cosine,True,0.100000,3.000000,0.444536
Similar task,Weighted cosine,True,1.000000,3.000000,0.445511
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.464416
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.499609
Same task,Unweighted cosine,True,0.100000,3.000000,0.427092
Same task,Unweighted cosine,True,1.000000,3.000000,0.438619
Similar task,Unweighted cosine,True,0.100000,3.000000,0.449782
Similar task,Unweighted cosine,True,1.000000,3.000000,0.461321
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.518064
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.521852
Same task,Weighted cosine,True,0.100000,10.000000,0.541570
Same task,Weighted cosine,True,1.000000,10.000000,0.439050
Similar task,Weighted cosine,True,0.100000,10.000000,0.539921
Similar task,Weighted cosine,True,1.000000,10.000000,0.456011
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.542432
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.523729
Same task,Unweighted cosine,True,0.100000,10.000000,0.450030
Same task,Unweighted cosine,True,1.000000,10.000000,0.443735
Similar task,Unweighted cosine,True,0.100000,10.000000,0.456644
Similar task,Unweighted cosine,True,1.000000,10.000000,0.455096
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.541758
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542843
Same task,Weighted cosine,True,0.100000,0.100000,0.447179
Same task,Weighted cosine,True,1.000000,0.100000,0.442420
Similar task,Weighted cosine,True,0.100000,0.100000,0.445918
Similar task,Weighted cosine,True,1.000000,0.100000,0.443567
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.448101
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.446469
Same task,Unweighted cosine,True,0.100000,0.100000,0.435294
Same task,Unweighted cosine,True,1.000000,0.100000,0.440320
Similar task,Unweighted cosine,True,0.100000,0.100000,0.439931
Similar task,Unweighted cosine,True,1.000000,0.100000,0.444309
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.450394
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.454385
Same task,Weighted cosine,True,0.100000,0.300000,0.443690
Same task,Weighted cosine,True,1.000000,0.300000,0.443985
Similar task,Weighted cosine,True,0.100000,0.300000,0.444245
Similar task,Weighted cosine,True,1.000000,0.300000,0.439851
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.449439
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.452317
Same task,Unweighted cosine,True,0.100000,0.300000,0.436003
Same task,Unweighted cosine,True,1.000000,0.300000,0.436851
Similar task,Unweighted cosine,True,0.100000,0.300000,0.437179
Similar task,Unweighted cosine,True,1.000000,0.300000,0.435534
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.450276
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.455226
Same task,Weighted cosine,True,0.100000,1.000000,0.434391
Same task,Weighted cosine,True,1.000000,1.000000,0.420409
Similar task,Weighted cosine,True,0.100000,1.000000,0.434927
Similar task,Weighted cosine,True,1.000000,1.000000,0.443994
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.450684
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.461981
Same task,Unweighted cosine,True,0.100000,1.000000,0.422220
Same task,Unweighted cosine,True,1.000000,1.000000,0.432965
Similar task,Unweighted cosine,True,0.100000,1.000000,0.442581
Similar task,Unweighted cosine,True,1.000000,1.000000,0.447167
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.481322
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.489965
Same task,Weighted cosine,True,0.100000,3.000000,0.433115
Same task,Weighted cosine,True,1.000000,3.000000,0.427711
Similar task,Weighted cosine,True,0.100000,3.000000,0.448872
Similar task,Weighted cosine,True,1.000000,3.000000,0.450769
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.484586
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.499422
Same task,Unweighted cosine,True,0.100000,3.000000,0.420425
Same task,Unweighted cosine,True,1.000000,3.000000,0.430187
Similar task,Unweighted cosine,True,0.100000,3.000000,0.439695
Similar task,Unweighted cosine,True,1.000000,3.000000,0.447280
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.516461
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.519170
Same task,Weighted cosine,True,0.100000,10.000000,0.539526
Same task,Weighted cosine,True,1.000000,10.000000,0.443075
Similar task,Weighted cosine,True,0.100000,10.000000,0.540919
Similar task,Weighted cosine,True,1.000000,10.000000,0.446962
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.531990
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.529634
Same task,Unweighted cosine,True,0.100000,10.000000,0.428610
Same task,Unweighted cosine,True,1.000000,10.000000,0.430416
Similar task,Unweighted cosine,True,0.100000,10.000000,0.454436
Similar task,Unweighted cosine,True,1.000000,10.000000,0.457869
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.531599
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.543067
Same task,Weighted cosine,True,0.100000,0.100000,0.437953
Same task,Weighted cosine,True,1.000000,0.100000,0.438654
Similar task,Weighted cosine,True,0.100000,0.100000,0.439698
Similar task,Weighted cosine,True,1.000000,0.100000,0.440095
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.439078
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.438184
Same task,Unweighted cosine,True,0.100000,0.100000,0.440217
Same task,Unweighted cosine,True,1.000000,0.100000,0.433295
Similar task,Unweighted cosine,True,0.100000,0.100000,0.438952
Similar task,Unweighted cosine,True,1.000000,0.100000,0.432894
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.439409
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.446212
Same task,Weighted cosine,True,0.100000,0.300000,0.429867
Same task,Weighted cosine,True,1.000000,0.300000,0.425815
Similar task,Weighted cosine,True,0.100000,0.300000,0.441597
Similar task,Weighted cosine,True,1.000000,0.300000,0.434954
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.439814
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.444143
Same task,Unweighted cosine,True,0.100000,0.300000,0.428292
Same task,Unweighted cosine,True,1.000000,0.300000,0.424991
Similar task,Unweighted cosine,True,0.100000,0.300000,0.435468
Similar task,Unweighted cosine,True,1.000000,0.300000,0.431722
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.445201
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.448202
Same task,Weighted cosine,True,0.100000,1.000000,0.432967
Same task,Weighted cosine,True,1.000000,1.000000,0.421766
Similar task,Weighted cosine,True,0.100000,1.000000,0.430780
Similar task,Weighted cosine,True,1.000000,1.000000,0.439144
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.444180
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.452028
Same task,Unweighted cosine,True,0.100000,1.000000,0.422484
Same task,Unweighted cosine,True,1.000000,1.000000,0.432894
Similar task,Unweighted cosine,True,0.100000,1.000000,0.445565
Similar task,Unweighted cosine,True,1.000000,1.000000,0.453327
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.475799
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.484619
Same task,Weighted cosine,True,0.100000,3.000000,0.441074
Same task,Weighted cosine,True,1.000000,3.000000,0.426389
Similar task,Weighted cosine,True,0.100000,3.000000,0.449030
Similar task,Weighted cosine,True,1.000000,3.000000,0.439812
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.460727
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.498708
Same task,Unweighted cosine,True,0.100000,3.000000,0.435773
Same task,Unweighted cosine,True,1.000000,3.000000,0.427523
Similar task,Unweighted cosine,True,0.100000,3.000000,0.460110
Similar task,Unweighted cosine,True,1.000000,3.000000,0.446211
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.515243
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.517302
Same task,Weighted cosine,True,0.100000,10.000000,0.541540
Same task,Weighted cosine,True,1.000000,10.000000,0.438483
Similar task,Weighted cosine,True,0.100000,10.000000,0.543271
Similar task,Weighted cosine,True,1.000000,10.000000,0.455459
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.540154
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.524333
Same task,Unweighted cosine,True,0.100000,10.000000,0.432104
Same task,Unweighted cosine,True,1.000000,10.000000,0.427703
Similar task,Unweighted cosine,True,0.100000,10.000000,0.457892
Similar task,Unweighted cosine,True,1.000000,10.000000,0.461516
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.533755
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.543064
Same task,Weighted cosine,True,0.100000,0.100000,0.452851
Same task,Weighted cosine,True,1.000000,0.100000,0.454544
Similar task,Weighted cosine,True,0.100000,0.100000,0.455273
Similar task,Weighted cosine,True,1.000000,0.100000,0.452003
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.454153
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.456568
Same task,Unweighted cosine,True,0.100000,0.100000,0.454286
Same task,Unweighted cosine,True,1.000000,0.100000,0.449732
Similar task,Unweighted cosine,True,0.100000,0.100000,0.453370
Similar task,Unweighted cosine,True,1.000000,0.100000,0.454331
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.450213
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.446847
Same task,Weighted cosine,True,0.100000,0.300000,0.446346
Same task,Weighted cosine,True,1.000000,0.300000,0.449805
Similar task,Weighted cosine,True,0.100000,0.300000,0.450684
Similar task,Weighted cosine,True,1.000000,0.300000,0.451334
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.457026
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.456880
Same task,Unweighted cosine,True,0.100000,0.300000,0.436800
Same task,Unweighted cosine,True,1.000000,0.300000,0.436551
Similar task,Unweighted cosine,True,0.100000,0.300000,0.444992
Similar task,Unweighted cosine,True,1.000000,0.300000,0.445055
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.457186
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.459100
Same task,Weighted cosine,True,0.100000,1.000000,0.439994
Same task,Weighted cosine,True,1.000000,1.000000,0.432934
Similar task,Weighted cosine,True,0.100000,1.000000,0.452011
Similar task,Weighted cosine,True,1.000000,1.000000,0.442773
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.455702
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.459684
Same task,Unweighted cosine,True,0.100000,1.000000,0.420442
Same task,Unweighted cosine,True,1.000000,1.000000,0.437869
Similar task,Unweighted cosine,True,0.100000,1.000000,0.447297
Similar task,Unweighted cosine,True,1.000000,1.000000,0.453326
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.487629
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.495949
Same task,Weighted cosine,True,0.100000,3.000000,0.438270
Same task,Weighted cosine,True,1.000000,3.000000,0.436408
Similar task,Weighted cosine,True,0.100000,3.000000,0.449326
Similar task,Weighted cosine,True,1.000000,3.000000,0.455025
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.474126
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.500544
Same task,Unweighted cosine,True,0.100000,3.000000,0.437045
Same task,Unweighted cosine,True,1.000000,3.000000,0.435715
Similar task,Unweighted cosine,True,0.100000,3.000000,0.447526
Similar task,Unweighted cosine,True,1.000000,3.000000,0.448544
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.519730
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.522924
Same task,Weighted cosine,True,0.100000,10.000000,0.545656
Same task,Weighted cosine,True,1.000000,10.000000,0.434764
Similar task,Weighted cosine,True,0.100000,10.000000,0.541402
Similar task,Weighted cosine,True,1.000000,10.000000,0.455434
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.524084
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.527507
Same task,Unweighted cosine,True,0.100000,10.000000,0.442642
Same task,Unweighted cosine,True,1.000000,10.000000,0.440390
Similar task,Unweighted cosine,True,0.100000,10.000000,0.460286
Similar task,Unweighted cosine,True,1.000000,10.000000,0.456143
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.540980
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542803
Same task,Weighted cosine,True,0.100000,0.100000,0.452299
Same task,Weighted cosine,True,1.000000,0.100000,0.449310
Similar task,Weighted cosine,True,0.100000,0.100000,0.448521
Similar task,Weighted cosine,True,1.000000,0.100000,0.446405
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.453914
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.455182
Same task,Unweighted cosine,True,0.100000,0.100000,0.450897
Same task,Unweighted cosine,True,1.000000,0.100000,0.446950
Similar task,Unweighted cosine,True,0.100000,0.100000,0.453411
Similar task,Unweighted cosine,True,1.000000,0.100000,0.451681
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.456425
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.455505
Same task,Weighted cosine,True,0.100000,0.300000,0.452320
Same task,Weighted cosine,True,1.000000,0.300000,0.448326
Similar task,Weighted cosine,True,0.100000,0.300000,0.452258
Similar task,Weighted cosine,True,1.000000,0.300000,0.445190
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.459145
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.456949
Same task,Unweighted cosine,True,0.100000,0.300000,0.440711
Same task,Unweighted cosine,True,1.000000,0.300000,0.436698
Similar task,Unweighted cosine,True,0.100000,0.300000,0.446701
Similar task,Unweighted cosine,True,1.000000,0.300000,0.440825
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.461045
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.461858
Same task,Weighted cosine,True,0.100000,1.000000,0.445244
Same task,Weighted cosine,True,1.000000,1.000000,0.435599
Similar task,Weighted cosine,True,0.100000,1.000000,0.447633
Similar task,Weighted cosine,True,1.000000,1.000000,0.443139
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.457073
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.471002
Same task,Unweighted cosine,True,0.100000,1.000000,0.435735
Same task,Unweighted cosine,True,1.000000,1.000000,0.426629
Similar task,Unweighted cosine,True,0.100000,1.000000,0.444006
Similar task,Unweighted cosine,True,1.000000,1.000000,0.445965
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.496529
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.495423
Same task,Weighted cosine,True,0.100000,3.000000,0.452878
Same task,Weighted cosine,True,1.000000,3.000000,0.432573
Similar task,Weighted cosine,True,0.100000,3.000000,0.447383
Similar task,Weighted cosine,True,1.000000,3.000000,0.447512
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.481125
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.509735
Same task,Unweighted cosine,True,0.100000,3.000000,0.430640
Same task,Unweighted cosine,True,1.000000,3.000000,0.421985
Similar task,Unweighted cosine,True,0.100000,3.000000,0.455541
Similar task,Unweighted cosine,True,1.000000,3.000000,0.453595
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.521787
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.521437
Same task,Weighted cosine,True,0.100000,10.000000,0.542141
Same task,Weighted cosine,True,1.000000,10.000000,0.437234
Similar task,Weighted cosine,True,0.100000,10.000000,0.543404
Similar task,Weighted cosine,True,1.000000,10.000000,0.458266
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543009
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.529054
Same task,Unweighted cosine,True,0.100000,10.000000,0.437591
Same task,Unweighted cosine,True,1.000000,10.000000,0.434489
Similar task,Unweighted cosine,True,0.100000,10.000000,0.458868
Similar task,Unweighted cosine,True,1.000000,10.000000,0.460152
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.541088
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542171
Same task,Weighted cosine,True,0.100000,0.100000,0.444384
Same task,Weighted cosine,True,1.000000,0.100000,0.439518
Similar task,Weighted cosine,True,0.100000,0.100000,0.451047
Similar task,Weighted cosine,True,1.000000,0.100000,0.443457
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.445530
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.439900
Same task,Unweighted cosine,True,0.100000,0.100000,0.435412
Same task,Unweighted cosine,True,1.000000,0.100000,0.431008
Similar task,Unweighted cosine,True,0.100000,0.100000,0.435646
Similar task,Unweighted cosine,True,1.000000,0.100000,0.443811
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.438551
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.445660
Same task,Weighted cosine,True,0.100000,0.300000,0.442640
Same task,Weighted cosine,True,1.000000,0.300000,0.430622
Similar task,Weighted cosine,True,0.100000,0.300000,0.444520
Similar task,Weighted cosine,True,1.000000,0.300000,0.431106
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.438852
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.447579
Same task,Unweighted cosine,True,0.100000,0.300000,0.430885
Same task,Unweighted cosine,True,1.000000,0.300000,0.419714
Similar task,Unweighted cosine,True,0.100000,0.300000,0.432694
Similar task,Unweighted cosine,True,1.000000,0.300000,0.431406
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.445201
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.445016
Same task,Weighted cosine,True,0.100000,1.000000,0.427654
Same task,Weighted cosine,True,1.000000,1.000000,0.418838
Similar task,Weighted cosine,True,0.100000,1.000000,0.442601
Similar task,Weighted cosine,True,1.000000,1.000000,0.431954
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.441668
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.449348
Same task,Unweighted cosine,True,0.100000,1.000000,0.425332
Same task,Unweighted cosine,True,1.000000,1.000000,0.425753
Similar task,Unweighted cosine,True,0.100000,1.000000,0.433266
Similar task,Unweighted cosine,True,1.000000,1.000000,0.436775
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.482964
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.488594
Same task,Weighted cosine,True,0.100000,3.000000,0.421653
Same task,Weighted cosine,True,1.000000,3.000000,0.425189
Similar task,Weighted cosine,True,0.100000,3.000000,0.450485
Similar task,Weighted cosine,True,1.000000,3.000000,0.444738
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.541772
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.495441
Same task,Unweighted cosine,True,0.100000,3.000000,0.433362
Same task,Unweighted cosine,True,1.000000,3.000000,0.433665
Similar task,Unweighted cosine,True,0.100000,3.000000,0.450668
Similar task,Unweighted cosine,True,1.000000,3.000000,0.450816
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.516610
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.519449
Same task,Weighted cosine,True,0.100000,10.000000,0.538056
Same task,Weighted cosine,True,1.000000,10.000000,0.432058
Similar task,Weighted cosine,True,0.100000,10.000000,0.542796
Similar task,Weighted cosine,True,1.000000,10.000000,0.444788
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.540985
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.526008
Same task,Unweighted cosine,True,0.100000,10.000000,0.437036
Same task,Unweighted cosine,True,1.000000,10.000000,0.435204
Similar task,Unweighted cosine,True,0.100000,10.000000,0.462163
Similar task,Unweighted cosine,True,1.000000,10.000000,0.461103
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.531436
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.530175
Same task,Weighted cosine,True,0.100000,0.100000,0.447264
Same task,Weighted cosine,True,1.000000,0.100000,0.437699
Similar task,Weighted cosine,True,0.100000,0.100000,0.440043
Similar task,Weighted cosine,True,1.000000,0.100000,0.438429
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.444651
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.441651
Same task,Unweighted cosine,True,0.100000,0.100000,0.437178
Same task,Unweighted cosine,True,1.000000,0.100000,0.436365
Similar task,Unweighted cosine,True,0.100000,0.100000,0.433563
Similar task,Unweighted cosine,True,1.000000,0.100000,0.434681
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.448149
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.447761
Same task,Weighted cosine,True,0.100000,0.300000,0.436901
Same task,Weighted cosine,True,1.000000,0.300000,0.430268
Similar task,Weighted cosine,True,0.100000,0.300000,0.437319
Similar task,Weighted cosine,True,1.000000,0.300000,0.436313
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.441720
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.445019
Same task,Unweighted cosine,True,0.100000,0.300000,0.427724
Same task,Unweighted cosine,True,1.000000,0.300000,0.429876
Similar task,Unweighted cosine,True,0.100000,0.300000,0.427647
Similar task,Unweighted cosine,True,1.000000,0.300000,0.434547
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.453514
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.456367
Same task,Weighted cosine,True,0.100000,1.000000,0.430402
Same task,Weighted cosine,True,1.000000,1.000000,0.429677
Similar task,Weighted cosine,True,0.100000,1.000000,0.437470
Similar task,Weighted cosine,True,1.000000,1.000000,0.437643
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.445848
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.458970
Same task,Unweighted cosine,True,0.100000,1.000000,0.421797
Same task,Unweighted cosine,True,1.000000,1.000000,0.425715
Similar task,Unweighted cosine,True,0.100000,1.000000,0.435841
Similar task,Unweighted cosine,True,1.000000,1.000000,0.444083
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.485131
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.492476
Same task,Weighted cosine,True,0.100000,3.000000,0.439443
Same task,Weighted cosine,True,1.000000,3.000000,0.427628
Similar task,Weighted cosine,True,0.100000,3.000000,0.442202
Similar task,Weighted cosine,True,1.000000,3.000000,0.447881
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.461529
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.503957
Same task,Unweighted cosine,True,0.100000,3.000000,0.421891
Same task,Unweighted cosine,True,1.000000,3.000000,0.419103
Similar task,Unweighted cosine,True,0.100000,3.000000,0.446784
Similar task,Unweighted cosine,True,1.000000,3.000000,0.443356
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.519225
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.521063
Same task,Weighted cosine,True,0.100000,10.000000,0.540057
Same task,Weighted cosine,True,1.000000,10.000000,0.437925
Similar task,Weighted cosine,True,0.100000,10.000000,0.537822
Similar task,Weighted cosine,True,1.000000,10.000000,0.448277
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543457
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.538185
Same task,Unweighted cosine,True,0.100000,10.000000,0.427970
Same task,Unweighted cosine,True,1.000000,10.000000,0.439173
Similar task,Unweighted cosine,True,0.100000,10.000000,0.460089
Similar task,Unweighted cosine,True,1.000000,10.000000,0.459764
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.534609
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542875
Same task,Weighted cosine,True,0.100000,0.100000,0.435151
Same task,Weighted cosine,True,1.000000,0.100000,0.435983
Similar task,Weighted cosine,True,0.100000,0.100000,0.433519
Similar task,Weighted cosine,True,1.000000,0.100000,0.437901
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.442410
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.444892
Same task,Unweighted cosine,True,0.100000,0.100000,0.429950
Same task,Unweighted cosine,True,1.000000,0.100000,0.430775
Similar task,Unweighted cosine,True,0.100000,0.100000,0.440407
Similar task,Unweighted cosine,True,1.000000,0.100000,0.435963
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.443320
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.444798
Same task,Weighted cosine,True,0.100000,0.300000,0.434004
Same task,Weighted cosine,True,1.000000,0.300000,0.426780
Similar task,Weighted cosine,True,0.100000,0.300000,0.432581
Similar task,Weighted cosine,True,1.000000,0.300000,0.429338
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.438845
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.444100
Same task,Unweighted cosine,True,0.100000,0.300000,0.430199
Same task,Unweighted cosine,True,1.000000,0.300000,0.427505
Similar task,Unweighted cosine,True,0.100000,0.300000,0.434403
Similar task,Unweighted cosine,True,1.000000,0.300000,0.434115
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.456248
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.453328
Same task,Weighted cosine,True,0.100000,1.000000,0.423805
Same task,Weighted cosine,True,1.000000,1.000000,0.419902
Similar task,Weighted cosine,True,0.100000,1.000000,0.429391
Similar task,Weighted cosine,True,1.000000,1.000000,0.437537
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.443765
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.460700
Same task,Unweighted cosine,True,0.100000,1.000000,0.418979
Same task,Unweighted cosine,True,1.000000,1.000000,0.415590
Similar task,Unweighted cosine,True,0.100000,1.000000,0.441727
Similar task,Unweighted cosine,True,1.000000,1.000000,0.436422
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.483072
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.487888
Same task,Weighted cosine,True,0.100000,3.000000,0.432813
Same task,Weighted cosine,True,1.000000,3.000000,0.424350
Similar task,Weighted cosine,True,0.100000,3.000000,0.444181
Similar task,Weighted cosine,True,1.000000,3.000000,0.444659
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.461985
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.497072
Same task,Unweighted cosine,True,0.100000,3.000000,0.429271
Same task,Unweighted cosine,True,1.000000,3.000000,0.428030
Similar task,Unweighted cosine,True,0.100000,3.000000,0.458540
Similar task,Unweighted cosine,True,1.000000,3.000000,0.449171
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.518188
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.523551
Same task,Weighted cosine,True,0.100000,10.000000,0.544117
Same task,Weighted cosine,True,1.000000,10.000000,0.430625
Similar task,Weighted cosine,True,0.100000,10.000000,0.540466
Similar task,Weighted cosine,True,1.000000,10.000000,0.452758
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543162
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.526444
Same task,Unweighted cosine,True,0.100000,10.000000,0.436861
Same task,Unweighted cosine,True,1.000000,10.000000,0.426249
Similar task,Unweighted cosine,True,0.100000,10.000000,0.452946
Similar task,Unweighted cosine,True,1.000000,10.000000,0.449246
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.531738
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542001
Same task,Weighted cosine,True,0.100000,0.100000,0.450642
Same task,Weighted cosine,True,1.000000,0.100000,0.440679
Similar task,Weighted cosine,True,0.100000,0.100000,0.453306
Similar task,Weighted cosine,True,1.000000,0.100000,0.449410
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.453495
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.453699
Same task,Unweighted cosine,True,0.100000,0.100000,0.442453
Same task,Unweighted cosine,True,1.000000,0.100000,0.440411
Similar task,Unweighted cosine,True,0.100000,0.100000,0.447923
Similar task,Unweighted cosine,True,1.000000,0.100000,0.448944
